workerid,proliferate.condition,alt_status,block_num,condition,first_response_value,item,item_number,item_type,mode,response,sentence_id,sentence_text,trial_sequence_total,wrong_attempts,error
389,Experiment Group,target,5,HDN,,21,,,a,0.64,21a,The child surely the chocolate cake ate.,25,,
389,Experiment Group,target,5,LBC,,2,,,a,0.65,2a,How many do you take pills in a day?,26,,
389,Experiment Group,target,5,CSC,,15,,,a,0.59,15a,Who does the woman listen to the Beatles and?,27,,
389,Experiment Group,ungram,5,UNGRAM,,51,,,a,0.03,51f,Mechanic the that can power biofuel the does believe what?,28,,
389,Experiment Group,gram,5,GRAM,,46,,,a,0.99,46f,Where did you find the missing keys?,29,,
389,Experiment Group,target,5,SUB,,32,,,a,0.92,32a,The group decided for a restaurant for dinner.,30,,
389,Experiment Group,gram,6,GRAM,,49,,,a,1,49f,Who is responsible for cleaning up the mess in the kitchen?,31,,
389,Experiment Group,alternative,6,LBC,,5,,,a,1,5b,How many books did you fit in your locker?,32,,
389,Experiment Group,ungram,6,UNGRAM,,52,,,a,0,52f,Do activists bribed claim officials the that the who?,33,,
389,Experiment Group,alternative,6,SUB,,33,,,a,1,33b,The committee agreed on the budget for the park.,34,,
389,Experiment Group,alternative,6,CSC,,15,,,a,1,15b,The woman listens to the Beatles and who else?,35,,
389,Experiment Group,alternative,6,HDN,,24,,,a,1,24b,The tourist visited her favorite restaurant.,36,,
389,Experiment Group,gram,7,GRAM,,48,,,a,1,48f,Who won the award for best actor at last year's Oscar?,37,,
389,Experiment Group,alternative,7,HDN,,23,,,a,1,23b,The boy plays videogames every day.,38,,
389,Experiment Group,alternative,7,CSC,,12,,,a,1,12b,The critic dislikes the actor and who else?,39,,
389,Experiment Group,ungram,7,UNGRAM,,55,,,a,0,55f,Lead pianist to what claim the does believe that can practice?,40,,
389,Experiment Group,alternative,7,SUB,,32,,,a,1,32b,The group decided on a restaurant for dinner.,41,,
389,Experiment Group,alternative,7,LBC,,4,,,a,1,4b,How many dogs did they see at the park?,42,,
389,Experiment Group,alternative,8,LBC,,3,,,a,1,3b,How many books do you read in a year?,43,,
389,Experiment Group,alternative,8,HDN,,22,,,a,0.99,22b,The kitten drank all of the milk.,44,,
389,Experiment Group,alternative,8,CSC,,14,,,a,1,14b,The boy purchased milk and what else?,45,,
389,Experiment Group,ungram,8,UNGRAM,,53,,,a,0,53f,Special commander does spy the initiated the what believe that?,46,,
389,Experiment Group,gram,8,GRAM,,45,,,a,1,45f,When will the new product be released?,47,,
389,Experiment Group,alternative,8,SUB,,31,,,a,1,31b,The policeman relied on his instincts to catch the thief.,48,,
389,Experiment Group,alternative,9,LBC,,2,,,a,1,2b,How many pills do you take in a day?,49,,
389,Experiment Group,ungram,9,UNGRAM,,58,,,a,0,58f,Long how does it take to airport to drive the?,50,,
389,Experiment Group,alternative,9,CSC,,11,,,a,0.96,11b,The farmer harvested corn and what else?,51,,
389,Experiment Group,gram,9,GRAM,,49,,,a,1,49f,Who is responsible for cleaning up the mess in the kitchen?,52,,
389,Experiment Group,alternative,9,HDN,,25,,,a,1,25b,The citizens voted on the new bill.,53,,
389,Experiment Group,alternative,9,SUB,,35,,,a,1,35b,The family compromised on where to go for vacation.,54,,
389,Experiment Group,alternative,10,CSC,,13,,,a,0.99,13b,The captain brought a map and what else?,55,,
389,Experiment Group,ungram,10,UNGRAM,,59,,,a,0,59f,Of charge the who in is organizing charity event?,56,,
389,Experiment Group,alternative,10,SUB,,34,,,a,1,34b,The bride insisted on this venue for her wedding.,57,,
389,Experiment Group,alternative,10,LBC,,1,,,a,1,1b,How many cookies did you see in the jar?,58,,
389,Experiment Group,gram,10,GRAM,,46,,,a,1,46f,Where did you find the missing keys?,59,,
389,Experiment Group,alternative,10,HDN,,21,,,a,1,21b,The child surely ate the chocolate cake.,60,,
592,Experiment Group,,,,,,practice_good,practice_good,,1,,,0,0,
592,Experiment Group,,,,,,practice_bad,practice_bad,,0,,,0,0,
592,Experiment Group,alternative,1,HDN,,25,,,b,1,25b,The citizens voted on the new bill.,1,,
592,Experiment Group,ungram,1,UNGRAM,,60,,,b,0.01,60f,To recipe what I do need ingredients make this?,2,,
592,Experiment Group,alternative,1,CSC,,15,,,b,0.48,15b,The woman listens to the Beatles and who else?,3,,
592,Experiment Group,alternative,1,SUB,,33,,,b,0.97,33b,The committee agreed on the budget for the park.,4,,
592,Experiment Group,gram,1,GRAM,,41,,,b,1,41f,Who is going to the party tonight?,5,,
592,Experiment Group,alternative,1,LBC,,1,,,b,1,1b,How many cookies did you see in the jar?,6,,
592,Experiment Group,alternative,2,LBC,,2,,,b,1,2b,How many pills do you take in a day?,7,,
592,Experiment Group,gram,2,GRAM,,50,,,b,0.49,50f,How did they solve the problem with the leaking roof?,8,,
592,Experiment Group,alternative,2,HDN,,22,,,b,0.99,22b,The kitten drank all of the milk.,9,,
592,Experiment Group,alternative,2,CSC,,14,,,b,0.49,14b,The boy purchased milk and what else?,10,,
592,Experiment Group,ungram,2,UNGRAM,,58,,,b,0,58f,Long how does it take to airport to drive the?,11,,
592,Experiment Group,alternative,2,SUB,,34,,,b,1,34b,The bride insisted on this venue for her wedding.,12,,
592,Experiment Group,gram,3,GRAM,,50,,,b,0.99,50f,How did they solve the problem with the leaking roof?,13,,
592,Experiment Group,alternative,3,SUB,,32,,,b,0.98,32b,The group decided on a restaurant for dinner.,14,,
592,Experiment Group,alternative,3,CSC,,13,,,b,0.49,13b,The captain brought a map and what else?,15,,
592,Experiment Group,ungram,3,UNGRAM,,55,,,b,0.02,55f,Lead pianist to what claim the does believe that can practice?,16,,
592,Experiment Group,alternative,3,LBC,,3,,,b,0.98,3b,How many books do you read in a year?,17,,
592,Experiment Group,alternative,3,HDN,,24,,,b,0.99,24b,The tourist visited her favorite restaurant.,18,,
592,Experiment Group,alternative,4,HDN,,21,,,b,0.99,21b,The child surely ate the chocolate cake.,19,,
592,Experiment Group,ungram,4,UNGRAM,,53,,,b,0,53f,Special commander does spy the initiated the what believe that?,20,,
592,Experiment Group,alternative,4,CSC,,12,,,b,0.5,12b,The critic dislikes the actor and who else?,21,,
592,Experiment Group,alternative,4,LBC,,4,,,b,1,4b,How many dogs did they see at the park?,22,,
592,Experiment Group,gram,4,GRAM,,50,,,b,0.99,50f,How did they solve the problem with the leaking roof?,23,,
592,Experiment Group,alternative,4,SUB,,35,,,b,0.98,35b,The family compromised on where to go for vacation.,24,,
592,Experiment Group,alternative,5,CSC,,11,,,b,0.5,11b,The farmer harvested corn and what else?,25,,
592,Experiment Group,alternative,5,LBC,,5,,,b,0.99,5b,How many books did you fit in your locker?,26,,
592,Experiment Group,gram,5,GRAM,,46,,,b,0.99,46f,Where did you find the missing keys?,27,,
592,Experiment Group,ungram,5,UNGRAM,,56,,,b,0,56f,Arriving at the when station next train is the?,28,,
592,Experiment Group,alternative,5,SUB,,31,,,b,0.99,31b,The policeman relied on his instincts to catch the thief.,29,,
592,Experiment Group,alternative,5,HDN,,23,,,b,0.98,23b,The boy plays videogames every day.,30,,
592,Experiment Group,ungram,6,UNGRAM,,56,,,b,0.01,56f,Arriving at the when station next train is the?,31,,
592,Experiment Group,target,6,CSC,,11,,,b,0.02,11a,What did the farmer harvest corn and?,32,,
592,Experiment Group,target,6,SUB,,31,,,b,0.02,31a,The policeman relied for his instincts to catch the thief.,33,,
592,Experiment Group,target,6,HDN,,25,,,b,0,25a,The citizens the new bill voted on.,34,,
592,Experiment Group,gram,6,GRAM,,45,,,b,0.98,45f,When will the new product be released?,35,,
592,Experiment Group,target,6,LBC,,5,,,b,0.02,5a,How many did you fit in your locker books?,36,,
592,Experiment Group,target,7,SUB,,32,,,b,0.02,32a,The group decided for a restaurant for dinner.,37,,
592,Experiment Group,target,7,CSC,,12,,,b,0,12a,Who does the critic dislike the actor and?,38,,
592,Experiment Group,ungram,7,UNGRAM,,51,,,b,0.01,51f,Mechanic the that can power biofuel the does believe what?,39,,
592,Experiment Group,target,7,LBC,,3,,,b,0.99,3a,How many do you read books in a year?,40,,
592,Experiment Group,target,7,HDN,,24,,,b,0.01,24a,The tourist her favorite restaurant visited.,41,,
592,Experiment Group,gram,7,GRAM,,46,,,b,0.97,46f,Where did you find the missing keys?,42,,
592,Experiment Group,target,8,HDN,,23,,,b,0.03,23a,The boy video games plays every day.,43,,
592,Experiment Group,target,8,SUB,,33,,,b,0.01,33a,The committee agreed for the budget for the park.,44,,
592,Experiment Group,ungram,8,UNGRAM,,57,,,b,0.03,57f,What the neighborhood the outage in caused sudden power?,45,,
592,Experiment Group,target,8,CSC,,13,,,b,0.02,13a,What did the captain bring a map and?,46,,
592,Experiment Group,target,8,LBC,,4,,,b,0.01,4a,How many did they see dogs at the park?,47,,
592,Experiment Group,gram,8,GRAM,,47,,,b,0.97,47f,Where did you go for your last vacation?,48,,
592,Experiment Group,target,9,SUB,,34,,,b,0.46,34a,The bride insisted for this venue for her wedding.,49,,
592,Experiment Group,target,9,CSC,,14,,,b,0.03,14a,What did the boy purchase milk and?,50,,
592,Experiment Group,target,9,HDN,,22,,,b,0.03,22a,The kitten all of the milk drank.,51,,
592,Experiment Group,target,9,LBC,,2,,,b,0.03,2a,How many do you take pills in a day?,52,,
592,Experiment Group,gram,9,GRAM,,44,,,b,0.99,44f,How did you learn to speak French so fluently?,53,,
592,Experiment Group,ungram,9,UNGRAM,,51,,,b,0.01,51f,Mechanic the that can power biofuel the does believe what?,54,,
592,Experiment Group,gram,10,GRAM,,45,,,b,0.98,45f,When will the new product be released?,55,,
592,Experiment Group,target,10,LBC,,1,,,b,0.02,1a,How many did you see cookies in the jar?,56,,
592,Experiment Group,ungram,10,UNGRAM,,55,,,b,0.02,55f,Lead pianist to what claim the does believe that can practice?,57,,
592,Experiment Group,target,10,CSC,,15,,,b,0.03,15a,Who does the woman listen to the Beatles and?,58,,
592,Experiment Group,target,10,HDN,,21,,,b,0.97,21a,The child surely the chocolate cake ate.,59,,
592,Experiment Group,target,10,SUB,,35,,,b,0.47,35a,The family compromised for where to go for vacation.,60,,
412,Experiment Group,,,,,,practice_good,practice_good,,1,,,0,0,
412,Experiment Group,,,,,,practice_bad,practice_bad,,0,,,0,0,
412,Experiment Group,alternative,1,HDN,,25,,,b,1,25b,The citizens voted on the new bill.,1,,
412,Experiment Group,alternative,1,CSC,,11,,,b,0.75,11b,The farmer harvested corn and what else?,2,,
412,Experiment Group,gram,1,GRAM,,44,,,b,0.99,44f,How did you learn to speak French so fluently?,3,,
412,Experiment Group,alternative,1,LBC,,5,,,b,0.99,5b,How many books did you fit in your locker?,4,,
412,Experiment Group,ungram,1,UNGRAM,,58,,,b,0,58f,Long how does it take to airport to drive the?,5,,
412,Experiment Group,alternative,1,SUB,,33,,,b,1,33b,The committee agreed on the budget for the park.,6,,
412,Experiment Group,alternative,2,SUB,,32,,,b,1,32b,The group decided on a restaurant for dinner.,7,,
412,Experiment Group,alternative,2,LBC,,3,,,b,1,3b,How many books do you read in a year?,8,,
412,Experiment Group,alternative,2,CSC,,15,,,b,0.76,15b,The woman listens to the Beatles and who else?,9,,
412,Experiment Group,gram,2,GRAM,,42,,,b,1,42f,Why did the price of groceries increase suddenly?,10,,
412,Experiment Group,alternative,2,HDN,,22,,,b,1,22b,The kitten drank all of the milk.,11,,
412,Experiment Group,ungram,2,UNGRAM,,55,,,b,0,55f,Lead pianist to what claim the does believe that can practice?,12,,
412,Experiment Group,gram,3,GRAM,,50,,,b,1,50f,How did they solve the problem with the leaking roof?,13,,
412,Experiment Group,alternative,3,SUB,,35,,,b,1,35b,The family compromised on where to go for vacation.,14,,
412,Experiment Group,alternative,3,HDN,,24,,,b,1,24b,The tourist visited her favorite restaurant.,15,,
412,Experiment Group,alternative,3,CSC,,12,,,b,0.78,12b,The critic dislikes the actor and who else?,16,,
412,Experiment Group,alternative,3,LBC,,4,,,b,1,4b,How many dogs did they see at the park?,17,,
412,Experiment Group,ungram,3,UNGRAM,,59,,,b,0,59f,Of charge the who in is organizing charity event?,18,,
412,Experiment Group,alternative,4,HDN,,23,,,b,1,23b,The boy plays videogames every day.,19,,
412,Experiment Group,ungram,4,UNGRAM,,52,,,b,0,52f,Do activists bribed claim officials the that the who?,20,,
412,Experiment Group,alternative,4,LBC,,2,,,b,1,2b,How many pills do you take in a day?,21,,
412,Experiment Group,gram,4,GRAM,,50,,,b,1,50f,How did they solve the problem with the leaking roof?,22,,
412,Experiment Group,alternative,4,CSC,,14,,,b,0.79,14b,The boy purchased milk and what else?,23,,
412,Experiment Group,alternative,4,SUB,,31,,,b,1,31b,The policeman relied on his instincts to catch the thief.,24,,
412,Experiment Group,alternative,5,SUB,,34,,,b,1,34b,The bride insisted on this venue for her wedding.,25,,
412,Experiment Group,alternative,5,CSC,,13,,,b,0.79,13b,The captain brought a map and what else?,26,,
412,Experiment Group,alternative,5,LBC,,1,,,b,1,1b,How many cookies did you see in the jar?,27,,
412,Experiment Group,alternative,5,HDN,,21,,,b,1,21b,The child surely ate the chocolate cake.,28,,
412,Experiment Group,ungram,5,UNGRAM,,54,,,b,0,54f,Believe the does killed claim that who detective the poison?,29,,
412,Experiment Group,gram,5,GRAM,,50,,,b,1,50f,How did they solve the problem with the leaking roof?,30,,
412,Experiment Group,gram,6,GRAM,,50,,,b,1,50f,How did they solve the problem with the leaking roof?,31,,
412,Experiment Group,target,6,CSC,,15,,,b,0.58,15a,Who does the woman listen to the Beatles and?,32,,
412,Experiment Group,target,6,LBC,,2,,,b,0,2a,How many do you take pills in a day?,33,,
412,Experiment Group,target,6,HDN,,25,,,b,0,25a,The citizens the new bill voted on.,34,,
412,Experiment Group,ungram,6,UNGRAM,,56,,,b,0,56f,Arriving at the when station next train is the?,35,,
412,Experiment Group,target,6,SUB,,34,,,b,0.33,34a,The bride insisted for this venue for her wedding.,36,,
412,Experiment Group,gram,7,GRAM,,46,,,b,1,46f,Where did you find the missing keys?,37,,
412,Experiment Group,target,7,LBC,,3,,,b,0,3a,How many do you read books in a year?,38,,
412,Experiment Group,target,7,SUB,,35,,,b,0.33,35a,The family compromised for where to go for vacation.,39,,
412,Experiment Group,target,7,HDN,,23,,,b,0,23a,The boy video games plays every day.,40,,
412,Experiment Group,target,7,CSC,,13,,,b,0,13a,What did the captain bring a map and?,41,,
412,Experiment Group,ungram,7,UNGRAM,,57,,,b,0,57f,What the neighborhood the outage in caused sudden power?,42,,
412,Experiment Group,target,8,SUB,,33,,,b,0.23,33a,The committee agreed for the budget for the park.,43,,
412,Experiment Group,gram,8,GRAM,,47,,,b,1,47f,Where did you go for your last vacation?,44,,
412,Experiment Group,target,8,CSC,,12,,,b,0.78,12a,Who does the critic dislike the actor and?,45,,
412,Experiment Group,ungram,8,UNGRAM,,56,,,b,0.01,56f,Arriving at the when station next train is the?,46,,
412,Experiment Group,target,8,HDN,,24,,,b,0,24a,The tourist her favorite restaurant visited.,47,,
412,Experiment Group,target,8,LBC,,5,,,b,0,5a,How many did you fit in your locker books?,48,,
412,Experiment Group,gram,9,GRAM,,49,,,b,1,49f,Who is responsible for cleaning up the mess in the kitchen?,49,,
412,Experiment Group,ungram,9,UNGRAM,,55,,,b,0,55f,Lead pianist to what claim the does believe that can practice?,50,,
412,Experiment Group,target,9,LBC,,4,,,b,0,4a,How many did they see dogs at the park?,51,,
412,Experiment Group,target,9,HDN,,22,,,b,0,22a,The kitten all of the milk drank.,52,,
412,Experiment Group,target,9,CSC,,14,,,b,0.77,14a,What did the boy purchase milk and?,53,,
412,Experiment Group,target,9,SUB,,31,,,b,0.31,31a,The policeman relied for his instincts to catch the thief.,54,,
412,Experiment Group,gram,10,GRAM,,48,,,b,1,48f,Who won the award for best actor at last year's Oscar?,55,,
412,Experiment Group,ungram,10,UNGRAM,,52,,,b,0,52f,Do activists bribed claim officials the that the who?,56,,
412,Experiment Group,target,10,CSC,,11,,,b,0.8,11a,What did the farmer harvest corn and?,57,,
412,Experiment Group,target,10,HDN,,21,,,b,0,21a,The child surely the chocolate cake ate.,58,,
412,Experiment Group,target,10,LBC,,1,,,b,0,1a,How many did you see cookies in the jar?,59,,
412,Experiment Group,target,10,SUB,,32,,,b,0.29,32a,The group decided for a restaurant for dinner.,60,,
515,Experiment Group,,,,,,practice_good,practice_good,,1,,,0,0,
515,Experiment Group,,,,,,practice_bad,practice_bad,,0,,,0,0,
515,Experiment Group,alternative,1,HDN,,23,,,b,1,23b,The boy plays videogames every day.,1,,
515,Experiment Group,gram,1,GRAM,,50,,,b,1,50f,How did they solve the problem with the leaking roof?,2,,
515,Experiment Group,alternative,1,LBC,,3,,,b,1,3b,How many books do you read in a year?,3,,
515,Experiment Group,alternative,1,SUB,,34,,,b,0.99,34b,The bride insisted on this venue for her wedding.,4,,
515,Experiment Group,alternative,1,CSC,,12,,,b,0.61,12b,The critic dislikes the actor and who else?,5,,
515,Experiment Group,ungram,1,UNGRAM,,53,,,b,0,53f,Special commander does spy the initiated the what believe that?,6,,
515,Experiment Group,alternative,2,CSC,,11,,,b,0.81,11b,The farmer harvested corn and what else?,7,,
515,Experiment Group,ungram,2,UNGRAM,,59,,,b,0,59f,Of charge the who in is organizing charity event?,8,,
515,Experiment Group,alternative,2,SUB,,32,,,b,1,32b,The group decided on a restaurant for dinner.,9,,
515,Experiment Group,alternative,2,LBC,,2,,,b,0.95,2b,How many pills do you take in a day?,10,,
